# 1:iteration 2:time[d] 
# 3-29:bolometric luminosity in k-th angular bin [erg/s]
  10    0.1552322  2.35286e+39  2.12398e+39  1.96741e+39  1.84672e+39  1.76852e+39  1.71905e+39  1.69381e+39  1.68674e+39  1.69419e+39  1.70991e+39  1.73158e+39  1.74840e+39  1.77657e+39  1.78614e+39  1.78469e+39  1.77664e+39  1.76572e+39  1.74885e+39  1.77117e+39  1.81014e+39  1.85764e+39  1.95369e+39  2.17984e+39  2.71194e+39  3.53494e+39  4.65712e+39  5.81870e+39 
  11    0.1586314  2.43300e+39  2.19074e+39  2.01665e+39  1.91069e+39  1.82033e+39  1.76609e+39  1.75108e+39  1.74383e+39  1.75741e+39  1.75625e+39  1.77482e+39  1.79686e+39  1.81770e+39  1.81891e+39  1.83080e+39  1.83429e+39  1.81645e+39  1.80446e+39  1.81580e+39  1.85860e+39  1.92163e+39  2.00391e+39  2.25326e+39  2.79723e+39  3.64705e+39  4.83308e+39  5.99026e+39 
  12    0.1621049  2.50834e+39  2.25689e+39  2.07567e+39  1.97012e+39  1.87215e+39  1.81091e+39  1.80116e+39  1.78906e+39  1.79743e+39  1.80371e+39  1.81905e+39  1.84657e+39  1.87927e+39  1.88794e+39  1.90118e+39  1.87548e+39  1.85156e+39  1.85235e+39  1.86198e+39  1.91611e+39  1.98379e+39  2.05786e+39  2.30859e+39  2.88433e+39  3.76079e+39  4.97932e+39  6.20508e+39 
  13    0.1656546  2.55601e+39  2.32339e+39  2.13706e+39  2.03090e+39  1.91858e+39  1.85241e+39  1.83768e+39  1.83745e+39  1.83909e+39  1.85884e+39  1.87200e+39  1.90334e+39  1.91748e+39  1.95385e+39  1.92992e+39  1.92072e+39  1.90532e+39  1.90412e+39  1.92270e+39  1.97706e+39  2.04511e+39  2.13624e+39  2.37935e+39  2.95540e+39  3.88005e+39  5.13912e+39  6.41076e+39 
  14    0.1692819  2.61882e+39  2.38187e+39  2.19008e+39  2.07338e+39  1.95982e+39  1.91467e+39  1.88236e+39  1.89407e+39  1.88662e+39  1.89951e+39  1.91411e+39  1.94621e+39  1.96484e+39  1.99142e+39  1.98354e+39  1.96944e+39  1.96511e+39  1.95345e+39  1.96311e+39  2.03698e+39  2.09726e+39  2.19899e+39  2.43812e+39  3.00757e+39  3.98676e+39  5.29012e+39  6.58974e+39 
  15    0.1729887  2.69934e+39  2.44481e+39  2.24399e+39  2.10912e+39  2.00971e+39  1.96174e+39  1.94043e+39  1.93786e+39  1.93736e+39  1.94212e+39  1.96515e+39  2.00006e+39  2.00478e+39  2.03778e+39  2.03098e+39  2.00635e+39  2.00038e+39  2.00584e+39  2.00567e+39  2.08093e+39  2.14388e+39  2.25129e+39  2.49419e+39  3.10276e+39  4.07965e+39  5.43417e+39  6.77824e+39 
  16    0.1767767  2.76796e+39  2.50099e+39  2.29969e+39  2.15868e+39  2.05892e+39  2.01854e+39  1.99229e+39  1.98530e+39  1.98524e+39  1.98542e+39  1.99668e+39  2.04263e+39  2.06414e+39  2.07457e+39  2.07846e+39  2.06244e+39  2.03761e+39  2.04189e+39  2.06265e+39  2.11237e+39  2.18732e+39  2.30068e+39  2.56047e+39  3.18362e+39  4.17807e+39  5.57363e+39  6.97031e+39 
  17    0.1806476  2.83822e+39  2.55467e+39  2.35318e+39  2.19859e+39  2.10499e+39  2.05228e+39  2.02955e+39  2.02281e+39  2.01670e+39  2.02786e+39  2.04548e+39  2.08254e+39  2.11520e+39  2.12455e+39  2.12972e+39  2.10330e+39  2.08460e+39  2.08713e+39  2.09777e+39  2.16292e+39  2.24565e+39  2.36349e+39  2.62462e+39  3.25498e+39  4.29770e+39  5.72158e+39  7.16992e+39 
  18    0.1846033  2.91112e+39  2.61550e+39  2.39894e+39  2.24662e+39  2.14683e+39  2.09274e+39  2.07496e+39  2.06287e+39  2.08046e+39  2.07286e+39  2.08530e+39  2.14398e+39  2.16139e+39  2.18883e+39  2.17364e+39  2.16126e+39  2.13979e+39  2.12787e+39  2.13085e+39  2.21196e+39  2.30778e+39  2.41709e+39  2.67189e+39  3.34041e+39  4.41311e+39  5.90885e+39  7.38825e+39 
  19    0.1886456  2.98847e+39  2.67727e+39  2.44569e+39  2.30962e+39  2.18502e+39  2.14828e+39  2.11063e+39  2.12018e+39  2.11012e+39  2.11801e+39  2.14280e+39  2.18834e+39  2.19404e+39  2.22876e+39  2.23573e+39  2.20722e+39  2.18301e+39  2.17745e+39  2.18121e+39  2.26183e+39  2.35664e+39  2.46076e+39  2.72496e+39  3.42612e+39  4.52721e+39  6.08308e+39  7.60150e+39 
  20    0.1927764  3.05854e+39  2.73570e+39  2.49711e+39  2.34957e+39  2.23395e+39  2.18708e+39  2.15729e+39  2.15193e+39  2.15551e+39  2.16269e+39  2.19060e+39  2.22588e+39  2.25630e+39  2.26474e+39  2.25987e+39  2.24856e+39  2.21975e+39  2.21351e+39  2.22121e+39  2.31105e+39  2.38804e+39  2.51919e+39  2.79428e+39  3.49142e+39  4.64479e+39  6.25494e+39  7.83611e+39 
  21    0.1969976  3.14034e+39  2.79653e+39  2.54829e+39  2.37880e+39  2.27838e+39  2.22055e+39  2.20634e+39  2.19670e+39  2.19992e+39  2.20683e+39  2.22965e+39  2.26278e+39  2.30166e+39  2.31699e+39  2.28678e+39  2.27925e+39  2.25433e+39  2.24627e+39  2.27985e+39  2.35767e+39  2.44175e+39  2.56333e+39  2.84945e+39  3.58943e+39  4.75289e+39  6.41820e+39  8.07687e+39 
  22    0.2013113  3.20943e+39  2.85754e+39  2.59390e+39  2.42333e+39  2.30972e+39  2.26784e+39  2.23494e+39  2.23345e+39  2.22630e+39  2.24865e+39  2.27017e+39  2.30765e+39  2.32255e+39  2.35143e+39  2.32827e+39  2.30182e+39  2.30232e+39  2.29355e+39  2.31344e+39  2.40494e+39  2.49452e+39  2.62011e+39  2.90199e+39  3.65403e+39  4.86789e+39  6.60108e+39  8.29977e+39 
  23    0.2057194  3.26965e+39  2.90135e+39  2.63915e+39  2.46715e+39  2.35658e+39  2.30271e+39  2.27534e+39  2.27495e+39  2.27009e+39  2.27212e+39  2.30085e+39  2.34830e+39  2.35384e+39  2.38013e+39  2.38023e+39  2.34009e+39  2.33198e+39  2.32364e+39  2.35014e+39  2.44861e+39  2.53453e+39  2.67014e+39  2.93782e+39  3.71997e+39  4.98791e+39  6.79160e+39  8.52707e+39 
  24    0.2102241  3.32494e+39  2.94504e+39  2.68192e+39  2.51304e+39  2.39629e+39  2.34257e+39  2.31581e+39  2.31692e+39  2.30950e+39  2.32741e+39  2.34143e+39  2.37500e+39  2.40103e+39  2.38858e+39  2.41252e+39  2.39022e+39  2.36419e+39  2.36054e+39  2.38702e+39  2.49857e+39  2.58891e+39  2.71792e+39  2.99204e+39  3.79967e+39  5.09034e+39  6.95800e+39  8.79334e+39 
  25    0.2148274  3.42244e+39  3.01623e+39  2.74027e+39  2.55128e+39  2.44507e+39  2.39076e+39  2.35105e+39  2.34168e+39  2.33805e+39  2.36869e+39  2.37515e+39  2.38957e+39  2.44157e+39  2.44330e+39  2.42511e+39  2.43686e+39  2.40068e+39  2.40448e+39  2.41977e+39  2.53366e+39  2.63671e+39  2.75855e+39  3.05904e+39  3.86455e+39  5.22077e+39  7.13528e+39  9.05317e+39 
  26    0.2195315  3.51363e+39  3.07164e+39  2.78345e+39  2.59021e+39  2.48680e+39  2.42139e+39  2.40174e+39  2.38271e+39  2.37691e+39  2.39419e+39  2.39650e+39  2.43003e+39  2.44686e+39  2.48960e+39  2.46258e+39  2.45698e+39  2.44332e+39  2.41725e+39  2.46038e+39  2.54717e+39  2.70159e+39  2.80913e+39  3.10763e+39  3.94302e+39  5.34702e+39  7.34125e+39  9.33648e+39 
  27    0.2243386  3.60404e+39  3.15715e+39  2.84788e+39  2.61715e+39  2.52166e+39  2.46717e+39  2.43216e+39  2.40504e+39  2.41822e+39  2.41814e+39  2.42026e+39  2.45782e+39  2.48293e+39  2.48152e+39  2.48432e+39  2.47997e+39  2.46684e+39  2.46337e+39  2.50268e+39  2.60239e+39  2.72948e+39  2.83292e+39  3.14682e+39  4.01435e+39  5.46385e+39  7.52555e+39  9.60690e+39 
  28    0.2292510  3.68976e+39  3.20371e+39  2.88542e+39  2.66514e+39  2.55337e+39  2.49420e+39  2.48070e+39  2.44761e+39  2.43445e+39  2.42646e+39  2.44154e+39  2.49421e+39  2.48895e+39  2.53818e+39  2.49583e+39  2.49631e+39  2.49034e+39  2.48598e+39  2.49880e+39  2.63628e+39  2.74830e+39  2.86962e+39  3.20382e+39  4.07644e+39  5.57729e+39  7.72548e+39  9.85189e+39 
  29    0.2342710  3.74057e+39  3.25506e+39  2.92052e+39  2.71450e+39  2.60349e+39  2.51193e+39  2.51514e+39  2.48798e+39  2.47231e+39  2.43325e+39  2.47349e+39  2.51411e+39  2.51468e+39  2.55995e+39  2.54705e+39  2.51789e+39  2.50345e+39  2.51406e+39  2.52407e+39  2.67476e+39  2.78643e+39  2.93549e+39  3.27027e+39  4.17957e+39  5.72796e+39  7.92238e+39  1.01576e+40 
  30    0.2394008  3.82994e+39  3.31483e+39  2.98332e+39  2.76022e+39  2.64526e+39  2.55026e+39  2.51985e+39  2.48689e+39  2.47486e+39  2.47028e+39  2.52127e+39  2.52874e+39  2.56599e+39  2.57542e+39  2.58029e+39  2.54455e+39  2.54329e+39  2.49769e+39  2.53440e+39  2.70845e+39  2.82185e+39  3.00163e+39  3.33559e+39  4.23795e+39  5.87959e+39  8.17048e+39  1.04882e+40 
  31    0.2446430  3.91189e+39  3.38267e+39  3.01790e+39  2.78245e+39  2.68913e+39  2.60417e+39  2.54314e+39  2.52291e+39  2.51321e+39  2.50678e+39  2.55457e+39  2.52841e+39  2.56146e+39  2.58809e+39  2.60739e+39  2.56452e+39  2.55437e+39  2.55209e+39  2.60132e+39  2.73884e+39  2.86939e+39  3.03367e+39  3.38085e+39  4.34880e+39  5.97632e+39  8.37905e+39  1.07970e+40 
  32    0.2500000  3.99027e+39  3.44041e+39  3.08060e+39  2.84034e+39  2.70804e+39  2.65229e+39  2.57814e+39  2.55399e+39  2.51548e+39  2.51204e+39  2.55736e+39  2.55200e+39  2.60554e+39  2.62575e+39  2.62740e+39  2.60738e+39  2.56417e+39  2.59584e+39  2.62911e+39  2.75473e+39  2.89279e+39  3.06862e+39  3.39893e+39  4.39976e+39  6.11264e+39  8.58431e+39  1.11137e+40 
  33    0.2554743  4.09121e+39  3.50458e+39  3.10155e+39  2.91403e+39  2.73768e+39  2.64132e+39  2.59972e+39  2.58483e+39  2.58105e+39  2.56872e+39  2.60593e+39  2.58011e+39  2.64921e+39  2.70625e+39  2.66426e+39  2.64290e+39  2.59618e+39  2.63743e+39  2.67345e+39  2.80710e+39  2.94508e+39  3.10992e+39  3.45391e+39  4.44955e+39  6.23173e+39  8.84934e+39  1.14034e+40 
  34    0.2610684  4.20906e+39  3.56475e+39  3.15937e+39  2.95916e+39  2.77655e+39  2.70386e+39  2.61951e+39  2.61819e+39  2.61121e+39  2.60637e+39  2.64263e+39  2.66266e+39  2.60820e+39  2.69050e+39  2.67762e+39  2.66575e+39  2.65709e+39  2.63801e+39  2.71923e+39  2.85954e+39  2.94208e+39  3.14106e+39  3.51939e+39  4.53005e+39  6.39025e+39  8.99071e+39  1.17327e+40 
  35    0.2667851  4.24429e+39  3.63332e+39  3.26874e+39  2.96811e+39  2.82830e+39  2.74082e+39  2.68002e+39  2.66701e+39  2.65125e+39  2.65103e+39  2.67503e+39  2.67673e+39  2.69688e+39  2.71211e+39  2.72095e+39  2.68210e+39  2.66305e+39  2.68041e+39  2.71897e+39  2.89933e+39  3.01653e+39  3.18862e+39  3.58851e+39  4.59823e+39  6.60323e+39  9.22638e+39  1.20354e+40 
  36    0.2726269  4.35858e+39  3.67146e+39  3.28887e+39  3.01440e+39  2.85407e+39  2.76552e+39  2.73207e+39  2.69502e+39  2.64547e+39  2.69771e+39  2.69835e+39  2.74199e+39  2.75453e+39  2.72909e+39  2.74732e+39  2.73445e+39  2.70664e+39  2.74080e+39  2.74827e+39  2.95545e+39  3.08043e+39  3.25933e+39  3.64078e+39  4.66119e+39  6.65202e+39  9.50958e+39  1.24612e+40 
  37    0.2785967  4.44796e+39  3.73347e+39  3.30374e+39  3.04419e+39  2.91386e+39  2.78854e+39  2.76335e+39  2.75960e+39  2.69737e+39  2.71093e+39  2.71833e+39  2.78612e+39  2.77296e+39  2.82030e+39  2.79308e+39  2.73476e+39  2.75146e+39  2.78182e+39  2.80564e+39  2.97091e+39  3.12742e+39  3.31048e+39  3.69890e+39  4.81754e+39  6.77133e+39  9.79709e+39  1.27341e+40 
  38    0.2846972  4.52644e+39  3.79322e+39  3.35164e+39  3.07634e+39  2.94759e+39  2.84228e+39  2.82692e+39  2.75700e+39  2.77994e+39  2.71534e+39  2.76145e+39  2.81658e+39  2.78781e+39  2.81318e+39  2.80226e+39  2.80667e+39  2.80462e+39  2.80313e+39  2.81137e+39  2.96964e+39  3.16442e+39  3.32370e+39  3.70933e+39  4.87042e+39  6.96050e+39  9.99909e+39  1.30052e+40 
  39    0.2909312  4.60807e+39  3.88116e+39  3.37314e+39  3.11041e+39  2.94641e+39  2.92129e+39  2.82280e+39  2.80872e+39  2.79803e+39  2.75187e+39  2.76544e+39  2.87296e+39  2.80151e+39  2.90694e+39  2.84980e+39  2.82815e+39  2.81294e+39  2.82869e+39  2.87384e+39  3.03025e+39  3.20093e+39  3.39690e+39  3.80329e+39  4.92420e+39  7.04230e+39  1.02238e+40  1.33752e+40 
  40    0.2973018  4.67069e+39  3.94153e+39  3.49343e+39  3.16630e+39  2.97887e+39  2.93091e+39  2.86628e+39  2.82781e+39  2.79439e+39  2.79361e+39  2.83748e+39  2.85991e+39  2.82122e+39  2.91590e+39  2.87304e+39  2.86534e+39  2.85505e+39  2.83216e+39  2.91730e+39  3.05850e+39  3.22196e+39  3.44292e+39  3.86232e+39  5.02061e+39  7.20688e+39  1.04702e+40  1.37076e+40 
  41    0.3038118  4.77527e+39  3.97135e+39  3.52896e+39  3.17376e+39  3.04989e+39  2.92324e+39  2.88986e+39  2.87104e+39  2.80184e+39  2.81877e+39  2.79147e+39  2.81555e+39  2.88932e+39  2.95157e+39  2.91501e+39  2.93779e+39  2.87989e+39  2.83750e+39  2.90264e+39  3.12040e+39  3.26438e+39  3.49605e+39  3.89327e+39  5.09646e+39  7.35662e+39  1.07866e+40  1.40338e+40 
  42    0.3104645  4.92505e+39  4.02279e+39  3.56293e+39  3.17797e+39  3.06933e+39  2.98490e+39  2.94682e+39  2.92321e+39  2.86634e+39  2.84130e+39  2.83632e+39  2.88437e+39  2.97015e+39  2.95442e+39  2.96361e+39  2.96332e+39  2.87358e+39  2.90031e+39  2.94998e+39  3.15741e+39  3.31558e+39  3.51954e+39  3.93564e+39  5.15873e+39  7.49932e+39  1.10235e+40  1.43242e+40 
  43    0.3172627  4.95965e+39  4.12332e+39  3.57124e+39  3.24726e+39  3.06650e+39  3.02834e+39  2.96676e+39  2.91447e+39  2.88320e+39  2.86826e+39  2.91266e+39  2.91231e+39  2.93844e+39  2.95945e+39  2.99590e+39  2.96413e+39  2.92214e+39  2.92010e+39  3.00059e+39  3.16807e+39  3.35668e+39  3.56906e+39  4.00876e+39  5.26544e+39  7.66595e+39  1.11962e+40  1.46850e+40 
  44    0.3242099  5.05681e+39  4.23059e+39  3.56314e+39  3.28020e+39  3.11623e+39  3.07335e+39  2.97268e+39  2.92858e+39  2.89617e+39  2.88524e+39  2.91198e+39  2.97611e+39  2.96125e+39  2.98370e+39  3.00244e+39  2.94119e+39  2.94171e+39  2.94945e+39  2.98773e+39  3.18764e+39  3.36619e+39  3.59760e+39  4.08354e+39  5.29985e+39  7.83315e+39  1.13993e+40  1.50067e+40 
  45    0.3313092  5.13192e+39  4.22640e+39  3.59513e+39  3.34085e+39  3.15736e+39  3.10073e+39  3.01081e+39  2.95986e+39  2.95709e+39  2.93252e+39  2.93221e+39  3.01266e+39  3.01044e+39  3.00523e+39  3.03022e+39  2.97430e+39  2.97937e+39  3.00212e+39  3.02081e+39  3.21433e+39  3.44054e+39  3.63107e+39  4.16537e+39  5.40566e+39  7.95243e+39  1.16945e+40  1.53714e+40 
  46    0.3385639  5.26305e+39  4.30529e+39  3.66987e+39  3.36770e+39  3.18449e+39  3.10301e+39  3.05102e+39  2.98163e+39  3.00180e+39  2.92094e+39  2.96423e+39  2.98494e+39  3.01898e+39  3.04591e+39  3.03925e+39  2.99324e+39  3.01213e+39  2.98786e+39  3.08713e+39  3.22642e+39  3.48268e+39  3.69099e+39  4.17339e+39  5.44503e+39  8.04405e+39  1.18205e+40  1.57822e+40 
  47    0.3459775  5.39256e+39  4.35573e+39  3.76166e+39  3.35997e+39  3.21900e+39  3.16006e+39  3.02324e+39  3.04440e+39  2.97981e+39  2.98549e+39  2.99468e+39  2.99772e+39  3.04496e+39  3.04603e+39  3.02239e+39  3.04118e+39  3.03333e+39  2.96709e+39  3.07959e+39  3.28385e+39  3.49046e+39  3.76331e+39  4.22775e+39  5.55632e+39  8.15227e+39  1.21431e+40  1.60815e+40 
  48    0.3535534  5.45561e+39  4.48714e+39  3.78945e+39  3.42797e+39  3.28326e+39  3.16513e+39  3.10001e+39  3.06203e+39  3.01424e+39  2.99839e+39  3.02262e+39  3.03829e+39  3.01839e+39  3.00293e+39  3.01900e+39  3.00289e+39  3.09019e+39  3.04352e+39  3.09036e+39  3.31772e+39  3.52952e+39  3.77668e+39  4.28782e+39  5.62566e+39  8.32743e+39  1.23936e+40  1.65161e+40 
  49    0.3612952  5.57035e+39  4.47358e+39  3.85083e+39  3.50273e+39  3.28888e+39  3.20863e+39  3.10147e+39  3.08258e+39  3.00015e+39  3.02958e+39  2.97790e+39  3.01201e+39  3.01927e+39  3.06452e+39  3.05036e+39  3.03208e+39  3.09665e+39  3.06877e+39  3.13118e+39  3.35688e+39  3.59541e+39  3.82865e+39  4.36432e+39  5.68526e+39  8.40510e+39  1.25977e+40  1.67831e+40 
  50    0.3692065  5.69492e+39  4.53922e+39  3.86581e+39  3.49248e+39  3.31641e+39  3.25467e+39  3.12216e+39  3.10336e+39  3.05983e+39  3.01854e+39  2.99597e+39  3.03535e+39  3.03412e+39  3.08226e+39  3.04869e+39  3.09973e+39  3.08032e+39  3.06566e+39  3.18913e+39  3.39530e+39  3.62088e+39  3.89887e+39  4.37488e+39  5.77935e+39  8.62550e+39  1.27731e+40  1.70051e+40 
  51    0.3772911  5.80917e+39  4.61207e+39  3.94238e+39  3.53400e+39  3.33345e+39  3.25913e+39  3.13153e+39  3.11482e+39  3.03513e+39  2.98162e+39  3.01700e+39  3.04349e+39  3.04647e+39  3.10216e+39  3.11106e+39  3.12227e+39  3.07892e+39  3.07454e+39  3.20522e+39  3.39664e+39  3.61810e+39  3.88057e+39  4.38629e+39  5.86794e+39  8.75641e+39  1.30706e+40  1.71469e+40 
  52    0.3855527  5.87089e+39  4.65565e+39  3.99465e+39  3.60492e+39  3.37973e+39  3.24484e+39  3.17994e+39  3.10062e+39  3.04194e+39  3.01420e+39  3.04745e+39  3.08404e+39  3.11800e+39  3.13271e+39  3.16760e+39  3.10683e+39  3.11146e+39  3.14479e+39  3.15565e+39  3.39203e+39  3.66685e+39  3.93220e+39  4.48199e+39  5.96643e+39  8.81028e+39  1.32946e+40  1.74975e+40 
  53    0.3939952  5.95576e+39  4.75784e+39  4.02397e+39  3.59140e+39  3.40112e+39  3.29958e+39  3.20903e+39  3.15487e+39  3.08669e+39  3.03427e+39  3.09068e+39  3.07614e+39  3.14769e+39  3.11603e+39  3.18270e+39  3.17265e+39  3.17744e+39  3.15636e+39  3.22641e+39  3.47971e+39  3.69190e+39  3.98271e+39  4.50408e+39  6.02362e+39  8.89580e+39  1.34371e+40  1.77786e+40 
  54    0.4026226  6.07516e+39  4.82472e+39  4.06428e+39  3.61701e+39  3.50961e+39  3.30923e+39  3.24268e+39  3.13598e+39  3.10406e+39  3.08682e+39  3.09033e+39  3.13294e+39  3.14903e+39  3.15489e+39  3.20029e+39  3.15521e+39  3.15612e+39  3.18702e+39  3.27998e+39  3.48089e+39  3.75411e+39  4.00371e+39  4.56842e+39  6.12030e+39  9.02196e+39  1.35839e+40  1.80067e+40 
  55    0.4114389  6.12184e+39  4.83508e+39  4.09355e+39  3.69053e+39  3.50530e+39  3.31281e+39  3.26410e+39  3.16417e+39  3.10379e+39  3.12348e+39  3.13542e+39  3.13428e+39  3.19717e+39  3.18695e+39  3.20661e+39  3.17531e+39  3.21202e+39  3.23149e+39  3.31853e+39  3.50856e+39  3.76666e+39  4.03572e+39  4.63121e+39  6.14016e+39  9.09322e+39  1.37403e+40  1.80161e+40 
  56    0.4204482  6.21986e+39  4.95010e+39  4.13963e+39  3.68058e+39  3.49906e+39  3.38547e+39  3.31225e+39  3.18558e+39  3.14269e+39  3.12173e+39  3.16663e+39  3.19334e+39  3.21638e+39  3.26897e+39  3.25735e+39  3.19620e+39  3.25521e+39  3.20843e+39  3.26694e+39  3.53872e+39  3.79756e+39  4.08185e+39  4.69809e+39  6.18499e+39  9.20479e+39  1.39519e+40  1.83733e+40 
  57    0.4296548  6.34461e+39  5.02906e+39  4.16424e+39  3.74338e+39  3.51626e+39  3.42036e+39  3.27655e+39  3.25591e+39  3.14555e+39  3.16742e+39  3.16966e+39  3.24689e+39  3.29194e+39  3.30621e+39  3.35295e+39  3.25480e+39  3.29734e+39  3.24085e+39  3.34161e+39  3.59765e+39  3.82813e+39  4.13991e+39  4.73109e+39  6.26414e+39  9.27538e+39  1.40314e+40  1.83452e+40 
  58    0.4390630  6.47298e+39  5.07141e+39  4.26866e+39  3.76910e+39  3.59848e+39  3.45721e+39  3.34083e+39  3.28115e+39  3.19034e+39  3.21727e+39  3.23743e+39  3.27349e+39  3.31694e+39  3.30660e+39  3.38340e+39  3.33191e+39  3.31076e+39  3.32077e+39  3.39959e+39  3.63184e+39  3.86350e+39  4.22567e+39  4.78757e+39  6.29279e+39  9.32110e+39  1.40994e+40  1.86025e+40 
  59    0.4486773  6.59572e+39  5.13211e+39  4.33268e+39  3.84049e+39  3.58172e+39  3.50365e+39  3.42223e+39  3.26578e+39  3.24786e+39  3.27863e+39  3.31422e+39  3.31297e+39  3.32577e+39  3.36994e+39  3.39530e+39  3.40080e+39  3.37067e+39  3.36126e+39  3.44056e+39  3.65976e+39  3.90111e+39  4.28648e+39  4.83448e+39  6.40517e+39  9.48261e+39  1.41942e+40  1.87704e+40 
  60    0.4585020  6.68673e+39  5.15866e+39  4.37686e+39  3.84867e+39  3.61692e+39  3.53774e+39  3.39145e+39  3.34031e+39  3.26202e+39  3.26834e+39  3.29494e+39  3.37277e+39  3.40510e+39  3.41776e+39  3.41429e+39  3.38877e+39  3.39428e+39  3.42098e+39  3.49802e+39  3.73885e+39  3.95571e+39  4.31965e+39  4.91802e+39  6.45568e+39  9.54167e+39  1.43750e+40  1.88555e+40 
