# 1:iteration 2:time[d] 
# 3-29:bolometric luminosity in k-th angular bin [erg/s]
   0    0.1250000  5.33530e+38  3.94263e+38  3.01044e+38  2.35976e+38  1.91215e+38  1.66576e+38  1.53773e+38  1.46651e+38  1.44607e+38  1.46645e+38  1.50640e+38  1.54341e+38  1.52624e+38  1.54087e+38  1.53842e+38  1.51431e+38  1.48953e+38  1.47430e+38  1.46251e+38  1.42862e+38  1.43140e+38  1.55642e+38  2.34044e+38  4.68802e+38  8.66159e+38  1.45924e+39  2.08236e+39 
   1    0.1277371  5.74915e+38  4.25076e+38  3.26509e+38  2.58757e+38  2.07432e+38  1.80791e+38  1.69059e+38  1.56289e+38  1.55134e+38  1.55797e+38  1.56048e+38  1.61546e+38  1.61599e+38  1.62310e+38  1.62370e+38  1.59012e+38  1.58377e+38  1.56418e+38  1.55190e+38  1.52077e+38  1.57896e+38  1.78832e+38  2.72314e+38  5.26400e+38  9.53864e+38  1.57639e+39  2.22327e+39 
   2    0.1305342  6.14050e+38  4.55752e+38  3.55219e+38  2.81918e+38  2.27400e+38  1.95791e+38  1.79093e+38  1.68086e+38  1.64503e+38  1.63747e+38  1.66073e+38  1.68836e+38  1.68233e+38  1.68994e+38  1.69153e+38  1.67315e+38  1.66718e+38  1.63975e+38  1.62932e+38  1.64856e+38  1.73447e+38  2.05315e+38  3.11591e+38  5.81651e+38  1.03291e+39  1.68088e+39  2.35196e+39 
   3    0.1333926  6.51947e+38  4.86338e+38  3.78218e+38  3.00732e+38  2.45944e+38  2.11010e+38  1.92464e+38  1.79141e+38  1.71567e+38  1.71660e+38  1.75132e+38  1.76449e+38  1.77150e+38  1.78575e+38  1.78731e+38  1.78112e+38  1.73945e+38  1.69761e+38  1.69496e+38  1.77119e+38  1.93912e+38  2.34214e+38  3.48569e+38  6.33806e+38  1.11142e+39  1.79585e+39  2.49593e+39 
   4    0.1363135  6.81488e+38  5.15012e+38  4.04763e+38  3.18691e+38  2.62629e+38  2.24626e+38  2.03534e+38  1.91573e+38  1.81265e+38  1.79266e+38  1.81986e+38  1.83472e+38  1.82271e+38  1.84955e+38  1.86288e+38  1.82453e+38  1.80873e+38  1.80681e+38  1.80039e+38  1.91320e+38  2.14105e+38  2.59140e+38  3.78667e+38  6.80432e+38  1.19410e+39  1.89847e+39  2.64287e+39 
   5    0.1392983  7.15681e+38  5.41525e+38  4.25902e+38  3.37475e+38  2.77959e+38  2.41464e+38  2.14534e+38  2.00132e+38  1.92456e+38  1.85637e+38  1.89584e+38  1.90386e+38  1.90020e+38  1.91454e+38  1.94343e+38  1.90106e+38  1.86942e+38  1.87574e+38  1.89324e+38  2.08267e+38  2.34858e+38  2.82676e+38  4.12019e+38  7.29999e+38  1.26249e+39  2.01843e+39  2.79347e+39 
   6    0.1423486  7.51926e+38  5.66405e+38  4.45556e+38  3.55887e+38  2.92749e+38  2.52813e+38  2.25410e+38  2.08015e+38  2.00009e+38  1.94538e+38  1.97263e+38  1.96007e+38  1.98646e+38  1.98050e+38  1.97589e+38  1.98065e+38  1.94097e+38  1.94435e+38  1.98889e+38  2.24180e+38  2.53716e+38  3.03451e+38  4.42674e+38  7.74364e+38  1.33275e+39  2.12125e+39  2.93764e+39 
   7    0.1454656  7.92559e+38  5.94574e+38  4.67720e+38  3.77650e+38  3.04707e+38  2.63293e+38  2.35054e+38  2.18883e+38  2.05496e+38  2.02824e+38  2.03963e+38  2.03423e+38  2.06099e+38  2.06058e+38  2.04030e+38  2.06848e+38  2.04425e+38  2.01059e+38  2.08587e+38  2.37688e+38  2.71310e+38  3.26888e+38  4.73270e+38  8.20307e+38  1.40392e+39  2.21350e+39  3.06224e+39 
   8    0.1486509  8.23345e+38  6.26949e+38  4.88452e+38  3.91049e+38  3.19617e+38  2.76102e+38  2.44893e+38  2.27626e+38  2.11842e+38  2.09264e+38  2.09217e+38  2.09942e+38  2.10911e+38  2.12758e+38  2.11141e+38  2.10794e+38  2.09437e+38  2.08148e+38  2.14252e+38  2.51759e+38  2.88885e+38  3.52801e+38  5.03367e+38  8.67026e+38  1.47936e+39  2.32511e+39  3.19200e+39 
   9    0.1519059  8.57214e+38  6.52765e+38  5.14036e+38  4.08246e+38  3.32359e+38  2.88595e+38  2.57235e+38  2.35416e+38  2.21861e+38  2.16961e+38  2.18009e+38  2.17097e+38  2.18115e+38  2.17568e+38  2.15695e+38  2.18640e+38  2.14714e+38  2.14155e+38  2.23800e+38  2.61745e+38  3.06702e+38  3.73909e+38  5.36921e+38  9.09688e+38  1.54409e+39  2.42401e+39  3.33134e+39 
  10    0.1552322  8.90265e+38  6.78471e+38  5.32484e+38  4.23443e+38  3.47848e+38  2.99122e+38  2.66347e+38  2.44613e+38  2.30522e+38  2.23540e+38  2.23456e+38  2.21456e+38  2.23323e+38  2.24973e+38  2.21846e+38  2.23479e+38  2.20261e+38  2.20484e+38  2.34084e+38  2.74374e+38  3.25212e+38  3.93567e+38  5.60707e+38  9.49602e+38  1.61586e+39  2.51997e+39  3.46283e+39 
  11    0.1586314  9.24643e+38  7.00916e+38  5.47571e+38  4.38877e+38  3.60060e+38  3.11516e+38  2.75196e+38  2.55966e+38  2.36849e+38  2.29558e+38  2.27642e+38  2.29168e+38  2.31134e+38  2.33479e+38  2.33017e+38  2.29310e+38  2.28345e+38  2.28809e+38  2.39182e+38  2.84206e+38  3.38959e+38  4.13280e+38  5.85200e+38  9.92259e+38  1.68109e+39  2.62533e+39  3.61100e+39 
